send_time,subject,recipients,opens,clicks
2023-07-06 14:55:58,Your weekly newsletter,88281,8044,1056
2023-05-17 15:17:21,Summer sale starts now!,33248,3188,3188
2022-02-19 15:51:16,Your weekly newsletter,68011,25564,3805
2023-10-19 03:24:10,New arrivals just for you,89091,41385,2832
2022-05-29 21:32:14,Summer sale starts now!,12215,3474,3474
2023-06-11 19:31:32,Don't miss out on these fantastic deals,67914,21132,3145
2022-08-24 14:23:43,Limited time offer: 65% off!,78703,38536,3957
2023-12-22 07:26:28,Don't miss out on these fantastic deals,30756,30756,3920
2022-03-08 17:01:16,Don't miss out on these fantastic deals,11577,11577,2825
2022-05-01 02:24:06,Limited time offer: 65% off!,27354,11913,1595
2022-01-09 20:31:09,Don't miss out on these fantastic deals,16526,16526,2437
2023-10-23 04:58:32,New arrivals just for you,12169,12169,429
2022-10-02 08:59:11,Summer sale starts now!,29008,8007,1194
2022-03-16 18:51:40,Summer sale starts now!,88847,10751,819
2022-12-09 01:59:19,New arrivals just for you,69439,32322,819
2023-02-28 12:08:44,Don't miss out on these fantastic deals,25608,25094,1444
2023-06-12 04:31:23,New arrivals just for you,18454,8941,3396
2023-06-27 05:34:03,Don't miss out on these fantastic deals,98968,681,681
2023-11-04 20:05:06,Summer sale starts now!,21316,21316,202
2023-11-20 14:27:39,Limited time offer: 65% off!,10157,10157,3337
2023-01-09 06:29:52,Summer sale starts now!,45793,28708,4606
2023-11-22 06:10:30,Your weekly newsletter,30435,30435,4965
2022-02-16 08:59:50,Limited time offer: 65% off!,93811,11855,1094
2023-03-16 15:59:36,Limited time offer: 65% off!,68462,15922,1999
2023-07-07 06:24:22,Summer sale starts now!,28392,14149,2962
2022-07-03 15:24:42,Don't miss out on these fantastic deals,43961,22045,4750
2022-12-17 09:29:25,New arrivals just for you,82479,20050,392
2023-03-13 09:24:46,Don't miss out on these fantastic deals,74699,13952,4724
2022-01-21 21:47:55,New arrivals just for you,18331,18331,199
2023-06-17 18:44:10,Your weekly newsletter,64882,42434,349
2022-04-24 14:25:35,New arrivals just for you,49665,3894,3385
2022-04-30 02:31:44,Your weekly newsletter,3597,3597,3597
2023-09-02 16:14:29,Summer sale starts now!,73302,45698,1237
2022-05-10 03:09:57,New arrivals just for you,55366,46555,4765
2022-10-17 03:43:52,Your weekly newsletter,69788,38407,4103
2023-06-24 21:04:22,Summer sale starts now!,73768,17430,43
2023-03-07 23:55:31,Don't miss out on these fantastic deals,60347,16479,4731
2023-10-17 10:03:19,Don't miss out on these fantastic deals,74632,27787,55
2022-01-17 10:17:23,Don't miss out on these fantastic deals,14947,11626,1178
2023-11-14 14:28:52,Your weekly newsletter,69575,788,788
2022-07-28 14:46:23,Your weekly newsletter,50447,40570,4512
2023-10-28 23:39:10,Your weekly newsletter,47742,47742,2904
2023-02-14 20:01:57,Limited time offer: 65% off!,59534,35544,2413
2023-03-10 04:00:11,New arrivals just for you,34641,34641,3415
2022-11-24 17:52:40,Limited time offer: 65% off!,45277,1305,1009
2022-01-05 06:15:50,Don't miss out on these fantastic deals,20656,9204,917
2023-11-19 06:54:08,New arrivals just for you,31585,4683,3398
2022-07-04 02:34:34,Limited time offer: 65% off!,13244,7637,3344
2022-09-27 14:44:19,New arrivals just for you,31707,21557,4875
2023-12-07 11:01:50,Don't miss out on these fantastic deals,15565,15565,3746
2022-12-24 01:02:21,Don't miss out on these fantastic deals,61604,40763,4718
2022-01-12 06:15:51,Your weekly newsletter,3709,3709,3709
2023-11-26 15:51:13,Limited time offer: 65% off!,16104,16104,4287
2023-03-19 04:46:46,Don't miss out on these fantastic deals,2361,2361,2361
2022-01-14 12:14:21,Don't miss out on these fantastic deals,40160,40160,2144
2022-07-17 07:54:03,Your weekly newsletter,96505,1384,1384
2023-08-01 18:17:03,Don't miss out on these fantastic deals,15105,15105,2799
2023-11-10 15:02:01,New arrivals just for you,55016,14910,3584
2022-09-17 01:37:44,New arrivals just for you,38878,32117,648
2022-06-20 15:58:35,Don't miss out on these fantastic deals,88152,42983,2717
2023-06-29 11:05:55,Don't miss out on these fantastic deals,52597,36973,4388
2023-09-29 16:23:28,Summer sale starts now!,23637,4184,3346
2023-07-18 07:48:19,Limited time offer: 65% off!,18955,18955,4089
2022-05-21 09:51:04,Summer sale starts now!,44034,32280,4702
2022-04-24 07:09:21,Summer sale starts now!,8697,8697,4957
2023-04-06 14:43:00,Limited time offer: 65% off!,61241,40252,3904
2022-04-11 13:48:19,New arrivals just for you,50659,48636,4321
2023-08-16 05:29:53,Your weekly newsletter,51253,14464,1762
2023-04-22 03:01:00,Summer sale starts now!,22097,22097,766
2022-05-24 21:11:35,Limited time offer: 65% off!,7969,5733,3624
2022-05-19 18:28:19,New arrivals just for you,53491,29041,2018
2022-12-09 19:59:01,Don't miss out on these fantastic deals,24011,16026,4489
2023-07-02 14:03:15,Limited time offer: 65% off!,95581,40396,1809
2023-05-30 22:04:37,New arrivals just for you,41293,31226,579
2022-06-20 16:36:01,Your weekly newsletter,69421,21096,1267
2022-01-04 18:55:02,Don't miss out on these fantastic deals,34297,34297,1444
2022-05-25 09:20:57,Don't miss out on these fantastic deals,7664,6316,403
2023-01-09 07:58:24,Summer sale starts now!,66501,19610,2897
2023-10-25 10:52:39,New arrivals just for you,18917,14082,1384
2023-09-10 19:04:50,Don't miss out on these fantastic deals,19535,6390,189
2023-02-18 01:40:13,New arrivals just for you,71270,31855,2473
2023-09-02 00:11:54,Summer sale starts now!,80550,21949,2494
2023-12-05 03:26:42,Limited time offer: 65% off!,56243,14409,675
2023-04-19 04:05:11,Your weekly newsletter,93368,33587,2224
2023-08-01 22:20:54,Summer sale starts now!,28753,19863,2346
2023-09-19 06:05:12,Don't miss out on these fantastic deals,56093,25421,1012
2023-07-15 16:07:50,Your weekly newsletter,30926,17159,4079
2022-09-26 01:48:32,Your weekly newsletter,47117,36227,4291
2022-01-17 06:24:50,Summer sale starts now!,75250,49397,962
2022-07-31 07:56:39,Don't miss out on these fantastic deals,53591,21914,2486
2022-05-05 19:45:31,Your weekly newsletter,77945,9328,1584
2023-10-15 04:22:39,Your weekly newsletter,11148,11148,640
2023-12-01 05:59:56,Summer sale starts now!,3169,3169,853
2023-06-20 01:47:19,Summer sale starts now!,9744,9744,321
2023-11-14 03:15:05,Summer sale starts now!,21748,21748,3878
2023-10-01 17:20:34,Your weekly newsletter,15124,15124,2776
2023-05-16 12:54:24,New arrivals just for you,93560,13236,693
2022-08-24 02:21:58,Your weekly newsletter,89977,10334,799
2022-08-01 21:44:15,New arrivals just for you,47548,25422,4274
2022-01-06 06:38:20,Summer sale starts now!,90793,46107,1964
2022-06-19 10:40:39,Summer sale starts now!,71993,8087,4555
2023-11-13 01:48:04,Limited time offer: 65% off!,76560,7507,815
2023-04-02 18:17:46,Your weekly newsletter,89303,44467,4872
2023-04-01 20:42:58,Summer sale starts now!,9211,9211,2928
2023-11-04 00:39:49,Limited time offer: 65% off!,28727,13073,4342
2022-11-10 07:32:29,Summer sale starts now!,68274,9926,1152
2023-11-23 18:49:53,New arrivals just for you,99224,14468,2458
2022-03-01 21:33:17,New arrivals just for you,50595,2454,1270
2022-01-09 15:00:53,New arrivals just for you,68356,19155,3143
2022-06-08 14:10:01,Your weekly newsletter,79226,37660,3809
2023-01-12 15:27:57,Summer sale starts now!,11371,11371,1017
2022-11-05 20:08:25,New arrivals just for you,14553,14553,1743
2023-05-07 18:10:53,Your weekly newsletter,31609,21529,4321
2023-05-30 13:22:15,Don't miss out on these fantastic deals,68336,42218,2057
2022-07-05 04:24:09,Your weekly newsletter,12452,12452,1556
2022-07-23 16:14:20,Limited time offer: 65% off!,40197,16533,2701
2023-07-22 10:54:44,Don't miss out on these fantastic deals,3116,3116,575
2023-01-03 16:16:42,Summer sale starts now!,68558,19204,1291
2023-12-12 16:36:47,Your weekly newsletter,83587,46146,2428
2022-03-02 11:02:57,Limited time offer: 65% off!,16400,15481,3356
2022-12-27 22:20:17,New arrivals just for you,98825,35424,2654
2022-04-07 00:11:57,Your weekly newsletter,87974,41139,2543
2023-05-01 21:57:33,Limited time offer: 65% off!,1184,1184,1184
2022-11-16 08:06:33,Summer sale starts now!,86815,39949,1246
2022-07-10 07:33:19,Limited time offer: 65% off!,52770,27932,3907
2022-07-25 10:36:28,New arrivals just for you,48345,28227,2304
2023-05-16 22:46:14,Limited time offer: 65% off!,2310,986,986
2022-04-12 22:09:55,Your weekly newsletter,44854,30058,4397
2023-04-13 14:16:41,Limited time offer: 65% off!,46702,15317,3424
2022-03-11 21:24:03,Your weekly newsletter,29042,29042,954
2022-03-22 18:49:12,Limited time offer: 65% off!,38189,32421,2188
2023-11-08 13:23:21,Summer sale starts now!,77561,35341,2560
2022-04-24 06:31:48,Your weekly newsletter,33148,17882,3265
2022-10-31 18:07:38,Your weekly newsletter,53028,38572,2968
2022-12-06 19:01:31,New arrivals just for you,87127,1315,1315
2023-09-30 09:39:42,New arrivals just for you,64246,5571,2151
2023-04-13 14:53:00,Don't miss out on these fantastic deals,17907,10058,3021
2022-03-26 14:58:39,Your weekly newsletter,82385,39914,2310
2023-01-01 22:49:10,Limited time offer: 65% off!,72409,32742,423
2023-06-21 04:18:30,Summer sale starts now!,57809,30432,3604
2022-10-01 06:42:21,New arrivals just for you,57854,5474,4948
2023-09-16 11:55:59,Your weekly newsletter,19308,19308,3048
2023-08-25 21:49:48,New arrivals just for you,10566,8845,974
2022-05-09 13:12:59,Your weekly newsletter,30314,10672,1171
2023-07-02 09:10:33,Summer sale starts now!,91651,43260,3196
2023-10-20 19:25:25,New arrivals just for you,95991,3457,1318
2022-12-05 08:47:35,Your weekly newsletter,1594,1594,1594
2023-03-03 13:35:38,Limited time offer: 65% off!,49788,20614,447
2022-11-17 01:06:56,New arrivals just for you,92095,11058,1628
2022-04-30 03:26:56,Limited time offer: 65% off!,96549,26564,3249
2022-06-18 21:04:37,Summer sale starts now!,34870,25694,288
2023-09-12 20:26:17,Your weekly newsletter,97661,39830,3360
2022-07-22 17:48:48,Your weekly newsletter,26364,26364,913
2023-02-01 08:42:12,Summer sale starts now!,8680,8680,506
2022-11-02 07:00:10,Summer sale starts now!,39152,12974,3179
2022-03-30 01:29:14,Your weekly newsletter,46803,22533,3934
2022-01-16 08:48:03,Summer sale starts now!,86743,11491,4201
2023-04-04 16:37:44,Limited time offer: 65% off!,97325,23567,706
2022-12-11 22:33:18,Summer sale starts now!,57166,46263,4425
2023-03-07 19:35:51,New arrivals just for you,31557,31557,637
2023-12-09 07:15:18,New arrivals just for you,56318,20505,1378
2023-10-20 09:33:57,Your weekly newsletter,9788,9788,4497
2022-09-25 00:02:39,Summer sale starts now!,40129,17179,3538
2023-02-04 08:10:38,Limited time offer: 65% off!,71628,3267,2880
2022-01-08 21:35:18,Your weekly newsletter,28560,28560,1775
2022-06-01 11:42:01,Limited time offer: 65% off!,90200,8989,2420
2023-02-27 12:05:20,Don't miss out on these fantastic deals,93213,22252,619
2023-05-08 06:03:35,New arrivals just for you,25502,22186,3254
2023-09-13 14:32:40,Don't miss out on these fantastic deals,90785,14505,2171
2023-03-01 10:57:43,Summer sale starts now!,5542,5542,3517
2022-12-29 17:24:55,Limited time offer: 65% off!,12215,11872,1089
2022-11-26 22:46:05,Don't miss out on these fantastic deals,98208,8785,2067
2022-12-09 08:01:26,Limited time offer: 65% off!,31825,31825,1411
2022-05-02 12:27:43,Limited time offer: 65% off!,67818,49380,2835
2023-01-11 09:11:00,New arrivals just for you,27121,27121,1187
2023-11-28 20:01:53,Don't miss out on these fantastic deals,11963,11963,3064
2023-06-21 18:21:31,New arrivals just for you,86907,48489,3558
2022-03-01 14:04:20,Limited time offer: 65% off!,86440,9826,4010
2023-04-06 11:42:15,Summer sale starts now!,69069,38512,291
2022-04-22 21:09:36,New arrivals just for you,28688,17203,4754
2022-09-18 11:15:31,New arrivals just for you,43653,21710,4475
2023-08-03 11:03:04,Summer sale starts now!,2420,2420,208
2023-05-17 14:23:04,Don't miss out on these fantastic deals,59175,3060,2609
2023-04-05 10:16:01,Summer sale starts now!,16990,16990,2781
2022-11-15 23:01:24,New arrivals just for you,49808,25833,3062
2022-11-01 14:55:10,Limited time offer: 65% off!,81018,12356,4300
2022-10-06 14:49:51,Limited time offer: 65% off!,22258,14992,2888
2022-03-17 12:37:37,Don't miss out on these fantastic deals,77837,39966,870
2023-05-14 12:03:55,New arrivals just for you,70636,17654,500
2022-10-07 03:12:07,Your weekly newsletter,24518,24518,460
2022-07-20 14:29:09,Summer sale starts now!,44542,29223,1955
2022-11-04 07:37:43,Limited time offer: 65% off!,80320,1687,1687
2022-06-03 10:42:32,Your weekly newsletter,38210,38210,1321
2023-01-01 18:39:51,Don't miss out on these fantastic deals,94759,45554,434
2023-11-29 11:19:10,Limited time offer: 65% off!,87596,18960,510
2023-01-16 08:01:43,Limited time offer: 65% off!,33140,31650,3746
2023-08-28 08:22:24,Don't miss out on these fantastic deals,13696,13696,958
2023-06-03 07:12:05,New arrivals just for you,25524,21569,3497
2022-01-06 21:39:11,Your weekly newsletter,46528,35698,4608
2023-10-14 10:39:31,Limited time offer: 65% off!,68773,46010,3176
2023-07-30 07:34:42,Limited time offer: 65% off!,12179,12179,1654
2023-03-25 22:45:03,Limited time offer: 65% off!,68415,24732,1251
2022-09-12 22:24:39,Summer sale starts now!,66740,4281,298
2022-05-21 14:16:46,Limited time offer: 65% off!,7121,3589,2471
2022-02-20 02:47:43,Don't miss out on these fantastic deals,68080,35494,604
2023-07-07 04:04:50,Don't miss out on these fantastic deals,43132,36705,397
2022-06-03 02:57:53,Limited time offer: 65% off!,26339,9247,3565
2023-03-16 22:27:03,Don't miss out on these fantastic deals,46914,41632,3346
2022-04-26 05:25:58,Don't miss out on these fantastic deals,33205,33205,52
2022-10-23 22:59:16,Summer sale starts now!,19438,19438,4278
2022-01-24 13:27:03,Your weekly newsletter,18954,18954,66
2022-12-19 06:08:23,Limited time offer: 65% off!,90109,14186,1574
2022-09-23 22:39:37,Your weekly newsletter,12613,2730,225
2022-07-13 11:47:37,Limited time offer: 65% off!,76241,10094,3784
2022-11-25 13:05:54,Your weekly newsletter,26126,11670,351
2022-04-22 05:09:22,Limited time offer: 65% off!,28968,28968,4690
2023-08-12 18:25:40,Your weekly newsletter,25019,13006,2391
2023-10-22 22:58:38,New arrivals just for you,19317,19317,2125
2022-01-31 18:34:40,Your weekly newsletter,36641,7113,4412
2022-02-01 12:32:21,Your weekly newsletter,10161,10161,1470
2023-09-20 10:52:46,Summer sale starts now!,42366,42366,1492
2023-04-12 03:27:12,Summer sale starts now!,23395,2464,2464
2022-11-21 16:19:46,Limited time offer: 65% off!,86863,8887,227
2023-03-10 05:23:46,New arrivals just for you,52400,45576,3331
2023-02-13 10:17:12,Your weekly newsletter,91642,45519,3894
2022-07-11 03:44:51,Don't miss out on these fantastic deals,82865,37327,874
2022-08-19 14:24:11,Limited time offer: 65% off!,71095,2267,2267
2022-09-06 04:05:35,New arrivals just for you,24067,22123,693
2022-07-10 16:14:03,Limited time offer: 65% off!,78515,20072,3503
2022-04-29 00:43:00,Your weekly newsletter,43839,32347,2862
2022-10-15 01:43:46,Your weekly newsletter,93349,14622,944
2023-08-10 08:55:16,Summer sale starts now!,75185,15676,2808
2023-04-03 07:43:04,Your weekly newsletter,56986,36446,3099
2022-05-12 00:38:26,New arrivals just for you,87013,31901,580
2022-10-20 08:20:24,Your weekly newsletter,90748,12415,3954
2022-01-03 14:50:47,Don't miss out on these fantastic deals,50766,37435,3644
2023-03-02 13:59:51,Your weekly newsletter,67042,48756,781
2023-11-11 22:08:23,Limited time offer: 65% off!,98651,4094,2976
2022-06-19 23:29:01,Don't miss out on these fantastic deals,59796,40798,3549
2023-10-24 11:29:17,Summer sale starts now!,64083,45445,2444
2023-06-06 23:13:15,Summer sale starts now!,73875,10538,223
2022-08-18 21:14:57,New arrivals just for you,41307,29105,848
2023-08-31 12:35:26,New arrivals just for you,64300,12804,3301
2022-11-20 03:21:43,Your weekly newsletter,54669,9323,646
2023-12-28 10:35:00,New arrivals just for you,82698,39060,141
2023-04-11 06:06:58,Summer sale starts now!,7552,7552,121
2023-02-08 21:15:44,New arrivals just for you,25581,7808,4669
2022-09-22 05:42:16,Your weekly newsletter,76335,7219,3634
2022-10-18 14:54:42,Your weekly newsletter,90199,18455,2310
2022-08-14 06:40:21,Don't miss out on these fantastic deals,40586,4414,318
2022-09-07 22:12:35,Summer sale starts now!,67375,3911,700
2022-08-13 07:58:40,Your weekly newsletter,33706,23383,492
2023-02-09 21:03:00,Don't miss out on these fantastic deals,42892,42892,2235
2023-12-14 13:13:41,Your weekly newsletter,56715,7855,1837
2023-12-02 15:51:18,Summer sale starts now!,65372,26406,2543
2023-12-04 08:13:38,Summer sale starts now!,36670,36670,1192
2023-09-04 04:00:04,Summer sale starts now!,2581,2581,44
2022-10-07 07:45:09,New arrivals just for you,6159,6159,4178
2023-07-19 15:31:26,Your weekly newsletter,4538,4538,1828
2022-08-21 07:58:38,Summer sale starts now!,92487,16064,1682
2023-12-23 00:12:57,Your weekly newsletter,22047,22047,2517
2023-09-03 12:54:07,Your weekly newsletter,23286,22723,3873
2022-01-29 23:52:22,New arrivals just for you,43169,36133,1288
2022-01-31 15:38:02,Don't miss out on these fantastic deals,91671,35785,4648
2022-12-28 01:24:19,Don't miss out on these fantastic deals,46574,7401,3367
2023-04-10 13:44:18,Don't miss out on these fantastic deals,74815,9244,1507
2022-01-24 13:46:01,Limited time offer: 65% off!,91885,43204,1648
2022-12-15 19:57:36,New arrivals just for you,86394,14365,1964
2022-03-10 04:09:33,Limited time offer: 65% off!,41346,1113,1113
2023-11-14 02:57:53,Limited time offer: 65% off!,10112,6490,758
2022-08-12 03:40:17,Summer sale starts now!,34901,31978,2675
2023-03-30 10:27:17,Limited time offer: 65% off!,50050,9961,3616
2023-03-25 04:03:25,Limited time offer: 65% off!,50065,21682,332
2022-06-19 04:58:56,New arrivals just for you,28326,17428,3528
2023-06-24 06:12:40,Limited time offer: 65% off!,9504,9504,608
2022-10-24 18:24:58,Your weekly newsletter,2333,2333,2333
